date,machine_id,shift_id,disponibilite,performance,qualite,oee,temps_requis_min,temps_marche_min,temps_arret_min,production_theorique,production_reelle,production_conforme,rebuts,mois,semaine,jour_semaine
2024-01-17,M02,S2,0.8478,0.8151,0.999,0.6903,480,406.9,73.1,800,652,651,1,2024-01,2024-W03,Wednesday
2024-01-17,M02,S3,0.8372,0.8843,0.9603,0.711,480,401.9,78.1,800,707,678,29,2024-01,2024-W03,Wednesday
2024-01-17,M03,S1,0.8014,0.8543,0.8815,0.6036,480,384.7,95.3,1600,1366,1204,162,2024-01,2024-W03,Wednesday
2024-01-17,M03,S2,0.8006,0.9737,0.9584,0.7471,480,384.3,95.7,1600,1557,1492,65,2024-01,2024-W03,Wednesday
2024-01-17,M03,S3,0.9015,0.8014,0.8744,0.6317,480,432.7,47.3,1600,1282,1120,162,2024-01,2024-W03,Wednesday
2024-01-17,M04,S1,0.9244,0.9595,0.9931,0.8809,480,443.7,36.3,640,614,609,5,2024-01,2024-W03,Wednesday
2024-01-17,M04,S2,0.8774,0.99,0.9781,0.8496,480,421.1,58.9,640,633,619,14,2024-01,2024-W03,Wednesday
2024-01-17,M04,S3,0.9154,0.9339,0.9601,0.8207,480,439.4,40.6,640,597,573,24,2024-01,2024-W03,Wednesday
2024-01-17,M05,S1,0.8475,0.9017,0.899,0.6871,480,406.8,73.2,1200,1082,972,110,2024-01,2024-W03,Wednesday
2024-01-17,M05,S2,0.7205,0.882,0.9701,0.6164,480,345.8,134.2,1200,1058,1026,32,2024-01,2024-W03,Wednesday
2024-01-17,M05,S3,0.7826,0.826,0.9241,0.5974,480,375.6,104.4,1200,991,915,76,2024-01,2024-W03,Wednesday
2024-01-18,M01,S1,0.875,0.8108,0.9589,0.6803,480,420.0,60.0,960,778,746,32,2024-01,2024-W03,Thursday
2024-01-18,M01,S2,0.8771,0.9465,0.997,0.8277,480,421.0,59.0,960,908,905,3,2024-01,2024-W03,Thursday
2024-01-18,M01,S3,0.945,0.9079,0.9379,0.8046,480,453.6,26.4,960,871,816,55,2024-01,2024-W03,Thursday
2024-01-18,M02,S1,0.99,0.882,0.9404,0.8211,480,475.2,4.8,800,705,662,43,2024-01,2024-W03,Thursday
2024-01-18,M02,S2,0.827,0.8897,0.936,0.6887,480,396.9,83.1,800,711,665,46,2024-01,2024-W03,Thursday
2024-01-18,M02,S3,0.7885,0.848,0.9391,0.6279,480,378.5,101.5,800,678,636,42,2024-01,2024-W03,Thursday
2024-01-18,M03,S1,0.7097,0.7873,0.9138,0.5107,480,340.7,139.3,1600,1259,1150,109,2024-01,2024-W03,Thursday
2024-01-18,M03,S2,0.7357,0.9469,0.8146,0.5675,480,353.1,126.9,1600,1515,1234,281,2024-01,2024-W03,Thursday
2024-01-18,M03,S3,0.8569,0.9284,0.8354,0.6645,480,411.3,68.7,1600,1485,1240,245,2024-01,2024-W03,Thursday
2024-01-18,M04,S1,0.9184,0.9497,0.9631,0.84,480,440.8,39.2,640,607,584,23,2024-01,2024-W03,Thursday
2024-01-18,M04,S2,0.9053,0.932,0.999,0.8429,480,434.6,45.4,640,596,595,1,2024-01,2024-W03,Thursday
2024-01-18,M04,S3,0.9567,0.9892,0.9887,0.9356,480,459.2,20.8,640,633,625,8,2024-01,2024-W03,Thursday
2024-01-18,M05,S1,0.7309,0.8735,0.9417,0.6012,480,350.8,129.2,1200,1048,986,62,2024-01,2024-W03,Thursday
2024-01-18,M05,S2,0.7253,0.9329,0.9242,0.6254,480,348.2,131.8,1200,1119,1034,85,2024-01,2024-W03,Thursday
2024-01-18,M05,S3,0.7762,0.9328,0.9407,0.681,480,372.6,107.4,1200,1119,1052,67,2024-01,2024-W03,Thursday
2024-01-19,M01,S1,0.8711,0.9655,0.9384,0.7892,480,418.1,61.9,960,926,868,58,2024-01,2024-W03,Friday
2024-01-19,M01,S2,0.9199,0.9429,0.9538,0.8273,480,441.6,38.4,960,905,863,42,2024-01,2024-W03,Friday
2024-01-19,M01,S3,0.9055,0.8691,0.9785,0.77,480,434.6,45.4,960,834,816,18,2024-01,2024-W03,Friday
2024-01-19,M02,S1,0.8162,0.8499,0.9694,0.6724,480,391.8,88.2,800,679,658,21,2024-01,2024-W03,Friday
2024-01-19,M02,S2,0.7798,0.8003,0.8964,0.5594,480,374.3,105.7,800,640,573,67,2024-01,2024-W03,Friday
2024-01-19,M02,S3,0.8716,0.8074,0.9891,0.6961,480,418.4,61.6,800,645,637,8,2024-01,2024-W03,Friday
2024-01-19,M03,S1,0.5718,0.9613,0.9176,0.5043,480,274.5,205.5,1600,1538,1411,127,2024-01,2024-W03,Friday
2024-01-19,M03,S2,0.7504,0.7999,0.9244,0.5549,480,360.2,119.8,1600,1279,1182,97,2024-01,2024-W03,Friday
2024-01-19,M03,S3,0.7558,0.9186,0.9141,0.6346,480,362.8,117.2,1600,1469,1342,127,2024-01,2024-W03,Friday
2024-01-19,M04,S1,0.9337,0.9504,0.9793,0.869,480,448.2,31.8,640,608,595,13,2024-01,2024-W03,Friday
2024-01-19,M04,S2,0.9384,0.9181,0.9638,0.8304,480,450.4,29.6,640,587,565,22,2024-01,2024-W03,Friday
2024-01-19,M04,S3,0.9514,0.9632,0.9778,0.8961,480,456.7,23.3,640,616,602,14,2024-01,2024-W03,Friday
2024-01-19,M05,S1,0.8003,0.9158,0.917,0.6721,480,384.1,95.9,1200,1098,1006,92,2024-01,2024-W03,Friday
2024-01-19,M05,S2,0.7524,0.9085,0.9065,0.6197,480,361.2,118.8,1200,1090,988,102,2024-01,2024-W03,Friday
2024-01-19,M05,S3,0.8236,0.8174,0.9547,0.6428,480,395.3,84.7,1200,980,935,45,2024-01,2024-W03,Friday
2024-01-20,M01,S1,0.9133,0.9299,0.9797,0.832,480,438.4,41.6,960,892,873,19,2024-01,2024-W03,Saturday
2024-01-20,M01,S2,0.9729,0.9602,0.9232,0.8624,480,467.0,13.0,960,921,850,71,2024-01,2024-W03,Saturday
2024-01-20,M02,S1,0.7401,0.8446,0.9407,0.588,480,355.2,124.8,800,675,634,41,2024-01,2024-W03,Saturday
2024-01-20,M02,S2,0.8659,0.839,0.9452,0.6867,480,415.6,64.4,800,671,634,37,2024-01,2024-W03,Saturday
2024-01-20,M03,S1,0.6917,0.7956,0.8594,0.4729,480,332.0,148.0,1600,1272,1093,179,2024-01,2024-W03,Saturday
2024-01-20,M03,S2,0.6765,0.7423,0.8749,0.4394,480,324.7,155.3,1600,1187,1038,149,2024-01,2024-W03,Saturday
2024-01-20,M04,S1,0.9612,0.9369,0.999,0.8996,480,461.4,18.6,640,599,598,1,2024-01,2024-W03,Saturday
2024-01-20,M04,S2,0.9444,0.9641,0.9697,0.8829,480,453.3,26.7,640,617,598,19,2024-01,2024-W03,Saturday
2024-01-20,M05,S1,0.8417,0.872,0.9329,0.6847,480,404.0,76.0,1200,1046,975,71,2024-01,2024-W03,Saturday
2024-01-20,M05,S2,0.9532,0.895,0.9576,0.817,480,457.6,22.4,1200,1074,1028,46,2024-01,2024-W03,Saturday
2024-01-22,M01,S1,0.8555,0.9192,0.9954,0.7827,480,410.6,69.4,960,882,877,5,2024-01,2024-W04,Monday
2024-01-22,M01,S2,0.8593,0.99,0.9742,0.8287,480,412.4,67.6,960,950,925,25,2024-01,2024-W04,Monday
2024-01-22,M01,S3,0.8625,0.9459,0.9795,0.7991,480,414.0,66.0,960,908,889,19,2024-01,2024-W04,Monday
2024-01-22,M02,S1,0.8741,0.7927,0.9196,0.6372,480,419.6,60.4,800,634,583,51,2024-01,2024-W04,Monday
2024-01-22,M02,S2,0.8133,0.8764,0.9574,0.6824,480,390.4,89.6,800,701,671,30,2024-01,2024-W04,Monday
2024-01-22,M02,S3,0.843,0.8058,0.9506,0.6458,480,404.7,75.3,800,644,612,32,2024-01,2024-W04,Monday
2024-01-22,M03,S1,0.8156,0.8809,0.9489,0.6817,480,391.5,88.5,1600,1409,1337,72,2024-01,2024-W04,Monday
2024-01-22,M03,S2,0.5885,0.8737,0.9075,0.4666,480,282.5,197.5,1600,1397,1267,130,2024-01,2024-W04,Monday
2024-01-22,M03,S3,0.6111,0.8715,0.9175,0.4887,480,293.3,186.7,1600,1394,1278,116,2024-01,2024-W04,Monday
2024-01-22,M04,S1,0.9388,0.93,0.967,0.8442,480,450.6,29.4,640,595,575,20,2024-01,2024-W04,Monday
2024-01-22,M04,S2,0.9622,0.9597,0.9882,0.9125,480,461.9,18.1,640,614,606,8,2024-01,2024-W04,Monday
2024-01-22,M04,S3,0.9315,0.9613,0.9913,0.8876,480,447.1,32.9,640,615,609,6,2024-01,2024-W04,Monday
2024-01-22,M05,S1,0.7696,0.9052,0.9189,0.6402,480,369.4,110.6,1200,1086,997,89,2024-01,2024-W04,Monday
2024-01-22,M05,S2,0.7745,0.8858,0.9353,0.6417,480,371.8,108.2,1200,1062,993,69,2024-01,2024-W04,Monday
2024-01-22,M05,S3,0.7719,0.9609,0.9085,0.6739,480,370.5,109.5,1200,1153,1047,106,2024-01,2024-W04,Monday
2024-01-23,M01,S1,0.8817,0.9035,0.9889,0.7879,480,423.2,56.8,960,867,857,10,2024-01,2024-W04,Tuesday
2024-01-23,M01,S2,0.9009,0.9624,0.9303,0.8066,480,432.4,47.6,960,923,858,65,2024-01,2024-W04,Tuesday
2024-01-23,M01,S3,0.9044,0.9567,0.9616,0.8321,480,434.1,45.9,960,918,882,36,2024-01,2024-W04,Tuesday
2024-01-23,M02,S1,0.9057,0.8521,0.9795,0.7559,480,434.7,45.3,800,681,667,14,2024-01,2024-W04,Tuesday
2024-01-23,M02,S2,0.99,0.8608,0.9275,0.7904,480,475.2,4.8,800,688,638,50,2024-01,2024-W04,Tuesday
2024-01-23,M02,S3,0.9328,0.9695,0.9254,0.8369,480,447.8,32.2,800,775,717,58,2024-01,2024-W04,Tuesday
2024-01-23,M03,S1,0.7233,0.8208,0.8616,0.5115,480,347.2,132.8,1600,1313,1131,182,2024-01,2024-W04,Tuesday
2024-01-23,M03,S2,0.6784,0.7688,0.8824,0.4602,480,325.6,154.4,1600,1230,1085,145,2024-01,2024-W04,Tuesday
2024-01-23,M03,S3,0.758,0.858,0.9658,0.6281,480,363.8,116.2,1600,1372,1325,47,2024-01,2024-W04,Tuesday
2024-01-23,M04,S1,0.9011,0.9847,0.9774,0.8673,480,432.5,47.5,640,630,615,15,2024-01,2024-W04,Tuesday
2024-01-23,M04,S2,0.9296,0.9773,0.9665,0.8781,480,446.2,33.8,640,625,604,21,2024-01,2024-W04,Tuesday
2024-01-23,M04,S3,0.9426,0.9651,0.9859,0.8968,480,452.4,27.6,640,617,608,9,2024-01,2024-W04,Tuesday
2024-01-23,M05,S1,0.567,0.99,0.9147,0.5134,480,272.2,207.8,1200,1188,1086,102,2024-01,2024-W04,Tuesday
2024-01-23,M05,S2,0.7692,0.8712,0.9167,0.6143,480,369.2,110.8,1200,1045,957,88,2024-01,2024-W04,Tuesday
2024-01-23,M05,S3,0.7628,0.9582,0.9641,0.7047,480,366.2,113.8,1200,1149,1107,42,2024-01,2024-W04,Tuesday
2024-01-24,M01,S1,0.863,0.8883,0.9694,0.7432,480,414.3,65.7,960,852,825,27,2024-01,2024-W04,Wednesday
2024-01-24,M01,S2,0.864,0.9469,0.9641,0.7887,480,414.7,65.3,960,909,876,33,2024-01,2024-W04,Wednesday
2024-01-24,M01,S3,0.8158,0.9835,0.9959,0.799,480,391.6,88.4,960,944,940,4,2024-01,2024-W04,Wednesday
2024-01-24,M02,S1,0.4092,0.8599,0.948,0.3335,480,196.4,283.6,800,687,651,36,2024-01,2024-W04,Wednesday
2024-01-24,M02,S2,0.855,0.9184,0.9963,0.7823,480,410.4,69.6,800,734,731,3,2024-01,2024-W04,Wednesday
2024-01-24,M02,S3,0.8192,0.8369,0.9014,0.6179,480,393.2,86.8,800,669,603,66,2024-01,2024-W04,Wednesday
2024-01-24,M03,S1,0.6958,0.8392,0.9746,0.5691,480,334.0,146.0,1600,1342,1307,35,2024-01,2024-W04,Wednesday
2024-01-24,M03,S2,0.715,0.8577,0.9094,0.5577,480,343.2,136.8,1600,1372,1247,125,2024-01,2024-W04,Wednesday
2024-01-24,M03,S3,0.8685,0.99,0.8909,0.766,480,416.9,63.1,1600,1584,1411,173,2024-01,2024-W04,Wednesday
2024-01-24,M04,S1,0.9169,0.9866,0.9882,0.8939,480,440.1,39.9,640,631,623,8,2024-01,2024-W04,Wednesday
2024-01-24,M04,S2,0.987,0.9756,0.9757,0.9395,480,473.7,6.3,640,624,608,16,2024-01,2024-W04,Wednesday
2024-01-24,M04,S3,0.9493,0.9882,0.9898,0.9285,480,455.7,24.3,640,632,625,7,2024-01,2024-W04,Wednesday
2024-01-24,M05,S1,0.832,0.9528,0.9581,0.7595,480,399.4,80.6,1200,1143,1095,48,2024-01,2024-W04,Wednesday
2024-01-24,M05,S2,0.8845,0.9327,0.926,0.7639,480,424.6,55.4,1200,1119,1036,83,2024-01,2024-W04,Wednesday
2024-01-24,M05,S3,0.8104,0.9595,0.9104,0.7079,480,389.0,91.0,1200,1151,1047,104,2024-01,2024-W04,Wednesday
2024-01-25,M01,S1,0.9105,0.9063,0.9606,0.7926,480,437.0,43.0,960,870,835,35,2024-01,2024-W04,Thursday
2024-01-25,M01,S2,0.956,0.9297,0.9609,0.854,480,458.9,21.1,960,892,857,35,2024-01,2024-W04,Thursday
2024-01-25,M01,S3,0.8241,0.9519,0.9729,0.7632,480,395.5,84.5,960,913,888,25,2024-01,2024-W04,Thursday
2024-01-25,M02,S1,0.9835,0.8648,0.9461,0.8047,480,472.1,7.9,800,691,653,38,2024-01,2024-W04,Thursday
2024-01-25,M02,S2,0.8495,0.9704,0.9373,0.7727,480,407.8,72.2,800,776,727,49,2024-01,2024-W04,Thursday
2024-01-25,M02,S3,0.8516,0.9161,0.9452,0.7374,480,408.8,71.2,800,732,691,41,2024-01,2024-W04,Thursday
2024-01-25,M03,S1,0.7219,0.856,0.9487,0.5862,480,346.5,133.5,1600,1369,1298,71,2024-01,2024-W04,Thursday
2024-01-25,M03,S2,0.6697,0.8516,0.8848,0.5046,480,321.4,158.6,1600,1362,1205,157,2024-01,2024-W04,Thursday
2024-01-25,M03,S3,0.8696,0.7324,0.8899,0.5667,480,417.4,62.6,1600,1171,1042,129,2024-01,2024-W04,Thursday
2024-01-25,M04,S1,0.9434,0.99,0.9792,0.9145,480,452.8,27.2,640,633,619,14,2024-01,2024-W04,Thursday
2024-01-25,M04,S2,0.9154,0.99,0.9626,0.8724,480,439.4,40.6,640,633,609,24,2024-01,2024-W04,Thursday
2024-01-25,M04,S3,0.8661,0.9726,0.974,0.8204,480,415.7,64.3,640,622,605,17,2024-01,2024-W04,Thursday
2024-01-25,M05,S1,0.7408,0.936,0.9359,0.6489,480,355.6,124.4,1200,1123,1050,73,2024-01,2024-W04,Thursday
2024-01-25,M05,S2,0.7682,0.8406,0.9509,0.6141,480,368.7,111.3,1200,1008,958,50,2024-01,2024-W04,Thursday
2024-01-25,M05,S3,0.5754,0.8973,0.9743,0.503,480,276.2,203.8,1200,1076,1048,28,2024-01,2024-W04,Thursday
2024-01-26,M01,S1,0.839,0.8615,0.9462,0.6839,480,402.7,77.3,960,827,782,45,2024-01,2024-W04,Friday
2024-01-26,M01,S2,0.8902,0.9322,0.9552,0.7927,480,427.3,52.7,960,894,853,41,2024-01,2024-W04,Friday
2024-01-26,M01,S3,0.9101,0.8725,0.9889,0.7852,480,436.9,43.1,960,837,827,10,2024-01,2024-W04,Friday
2024-01-26,M02,S1,0.8268,0.9451,0.9496,0.742,480,396.8,83.2,800,756,717,39,2024-01,2024-W04,Friday
2024-01-26,M02,S2,0.8645,0.9144,0.9525,0.753,480,415.0,65.0,800,731,696,35,2024-01,2024-W04,Friday
2024-01-26,M02,S3,0.8775,0.9569,0.9455,0.794,480,421.2,58.8,800,765,723,42,2024-01,2024-W04,Friday
2024-01-26,M03,S1,0.8263,0.8361,0.9618,0.6645,480,396.6,83.4,1600,1337,1285,52,2024-01,2024-W04,Friday
2024-01-26,M03,S2,0.7016,0.9722,0.9086,0.6197,480,336.8,143.2,1600,1555,1412,143,2024-01,2024-W04,Friday
2024-01-26,M03,S3,0.6337,0.8517,0.8855,0.478,480,304.2,175.8,1600,1362,1206,156,2024-01,2024-W04,Friday
2024-01-26,M04,S1,0.9577,0.9469,0.9746,0.8838,480,459.7,20.3,640,605,589,16,2024-01,2024-W04,Friday
2024-01-26,M04,S2,0.8758,0.9517,0.9509,0.7926,480,420.4,59.6,640,609,579,30,2024-01,2024-W04,Friday
2024-01-26,M04,S3,0.885,0.9808,0.9894,0.8588,480,424.8,55.2,640,627,620,7,2024-01,2024-W04,Friday
2024-01-26,M05,S1,0.828,0.8561,0.9289,0.6585,480,397.5,82.5,1200,1027,953,74,2024-01,2024-W04,Friday
2024-01-26,M05,S2,0.8023,0.8469,0.9661,0.6564,480,385.1,94.9,1200,1016,981,35,2024-01,2024-W04,Friday
2024-01-26,M05,S3,0.8552,0.8919,0.9306,0.7098,480,410.5,69.5,1200,1070,995,75,2024-01,2024-W04,Friday
2024-01-27,M01,S1,0.9034,0.8413,0.9551,0.7259,480,433.6,46.4,960,807,770,37,2024-01,2024-W04,Saturday
2024-01-27,M01,S2,0.4709,0.8829,0.9544,0.3968,480,226.0,254.0,960,847,808,39,2024-01,2024-W04,Saturday
2024-01-27,M02,S1,0.9588,0.9189,0.924,0.8141,480,460.2,19.8,800,735,679,56,2024-01,2024-W04,Saturday
2024-01-27,M02,S2,0.8731,0.9613,0.9659,0.8107,480,419.1,60.9,800,769,742,27,2024-01,2024-W04,Saturday
2024-01-27,M03,S1,0.7684,0.7964,0.9351,0.5722,480,368.8,111.2,1600,1274,1191,83,2024-01,2024-W04,Saturday
2024-01-27,M03,S2,0.7984,0.9074,0.9329,0.6759,480,383.2,96.8,1600,1451,1353,98,2024-01,2024-W04,Saturday
2024-01-27,M04,S1,0.9645,0.9501,0.9958,0.9125,480,462.9,17.1,640,608,605,3,2024-01,2024-W04,Saturday
2024-01-27,M04,S2,0.9389,0.99,0.9717,0.9032,480,450.7,29.3,640,633,615,18,2024-01,2024-W04,Saturday
2024-01-27,M05,S1,0.9071,0.9125,0.9144,0.7569,480,435.4,44.6,1200,1094,1000,94,2024-01,2024-W04,Saturday
2024-01-27,M05,S2,0.774,0.8876,0.9402,0.6459,480,371.5,108.5,1200,1065,1001,64,2024-01,2024-W04,Saturday
2024-01-29,M01,S1,0.92,0.901,0.9595,0.7954,480,441.6,38.4,960,864,829,35,2024-01,2024-W05,Monday
2024-01-29,M01,S2,0.99,0.99,0.9687,0.9494,480,475.2,4.8,960,950,920,30,2024-01,2024-W05,Monday
2024-01-29,M01,S3,0.8958,0.9287,0.9723,0.8089,480,430.0,50.0,960,891,866,25,2024-01,2024-W05,Monday
2024-01-29,M02,S1,0.7623,0.8695,0.8933,0.5921,480,365.9,114.1,800,695,620,75,2024-01,2024-W05,Monday
2024-01-29,M02,S2,0.8619,0.9201,0.9265,0.7347,480,413.7,66.3,800,736,681,55,2024-01,2024-W05,Monday
2024-01-29,M02,S3,0.9441,0.8153,0.899,0.6919,480,453.2,26.8,800,652,586,66,2024-01,2024-W05,Monday
2024-01-29,M03,S1,0.7841,0.9193,0.9706,0.6997,480,376.4,103.6,1600,1470,1426,44,2024-01,2024-W05,Monday
2024-01-29,M03,S2,0.7226,0.9216,0.9086,0.6051,480,346.9,133.1,1600,1474,1339,135,2024-01,2024-W05,Monday
2024-01-29,M03,S3,0.7484,0.9075,0.9335,0.634,480,359.2,120.8,1600,1452,1355,97,2024-01,2024-W05,Monday
2024-01-29,M04,S1,0.8866,0.99,0.9966,0.8747,480,425.6,54.4,640,633,630,3,2024-01,2024-W05,Monday
2024-01-29,M04,S2,0.9151,0.9734,0.9859,0.8783,480,439.3,40.7,640,622,613,9,2024-01,2024-W05,Monday
2024-01-29,M04,S3,0.9417,0.9507,0.9719,0.8702,480,452.0,28.0,640,608,590,18,2024-01,2024-W05,Monday
2024-01-29,M05,S1,0.8024,0.9602,0.943,0.7266,480,385.1,94.9,1200,1152,1086,66,2024-01,2024-W05,Monday
2024-01-29,M05,S2,0.7817,0.9409,0.8616,0.6337,480,375.2,104.8,1200,1129,972,157,2024-01,2024-W05,Monday
2024-01-29,M05,S3,0.8728,0.8204,0.9213,0.6597,480,419.0,61.0,1200,984,906,78,2024-01,2024-W05,Monday
2024-01-30,M01,S1,0.8384,0.8726,0.9832,0.7193,480,402.4,77.6,960,837,822,15,2024-01,2024-W05,Tuesday
2024-01-30,M01,S2,0.637,0.9382,0.9591,0.5732,480,305.8,174.2,960,900,863,37,2024-01,2024-W05,Tuesday
2024-01-30,M01,S3,0.9182,0.9274,0.9343,0.7957,480,440.7,39.3,960,890,831,59,2024-01,2024-W05,Tuesday
2024-01-30,M02,S1,0.9041,0.8567,0.8964,0.6943,480,434.0,46.0,800,685,614,71,2024-01,2024-W05,Tuesday
2024-01-30,M02,S2,0.8044,0.9684,0.9638,0.7508,480,386.1,93.9,800,774,745,29,2024-01,2024-W05,Tuesday
2024-01-30,M02,S3,0.81,0.8648,0.931,0.6521,480,388.8,91.2,800,691,643,48,2024-01,2024-W05,Tuesday
2024-01-30,M03,S1,0.9513,0.8719,0.9255,0.7676,480,456.6,23.4,1600,1394,1290,104,2024-01,2024-W05,Tuesday
2024-01-30,M03,S2,0.8571,0.8616,0.9007,0.6651,480,411.4,68.6,1600,1378,1241,137,2024-01,2024-W05,Tuesday
2024-01-30,M03,S3,0.7467,0.8392,0.9087,0.5694,480,358.4,121.6,1600,1342,1219,123,2024-01,2024-W05,Tuesday
2024-01-30,M04,S1,0.9562,0.9656,0.9888,0.913,480,459.0,21.0,640,617,610,7,2024-01,2024-W05,Tuesday
2024-01-30,M04,S2,0.9319,0.9662,0.956,0.8609,480,447.3,32.7,640,618,590,28,2024-01,2024-W05,Tuesday
2024-01-30,M04,S3,0.9619,0.9727,0.992,0.9281,480,461.7,18.3,640,622,617,5,2024-01,2024-W05,Tuesday
2024-01-30,M05,S1,0.6306,0.99,0.9266,0.5785,480,302.7,177.3,1200,1188,1100,88,2024-01,2024-W05,Tuesday
2024-01-30,M05,S2,0.8709,0.8544,0.9447,0.703,480,418.0,62.0,1200,1025,968,57,2024-01,2024-W05,Tuesday
2024-01-30,M05,S3,0.7412,0.8744,0.9759,0.6325,480,355.8,124.2,1200,1049,1023,26,2024-01,2024-W05,Tuesday
2024-01-31,M01,S1,0.8853,0.9335,0.9774,0.8077,480,424.9,55.1,960,896,875,21,2024-01,2024-W05,Wednesday
2024-01-31,M01,S2,0.9196,0.9308,0.9673,0.828,480,441.4,38.6,960,893,863,30,2024-01,2024-W05,Wednesday
2024-01-31,M01,S3,0.99,0.9225,0.964,0.8804,480,475.2,4.8,960,885,853,32,2024-01,2024-W05,Wednesday
2024-01-31,M02,S1,0.9084,0.9467,0.9732,0.8369,480,436.0,44.0,800,757,736,21,2024-01,2024-W05,Wednesday
2024-01-31,M02,S2,0.8795,0.8208,0.9857,0.7116,480,422.2,57.8,800,656,646,10,2024-01,2024-W05,Wednesday
2024-01-31,M02,S3,0.7546,0.9018,0.9189,0.6252,480,362.2,117.8,800,721,662,59,2024-01,2024-W05,Wednesday
2024-01-31,M03,S1,0.759,0.8685,0.9216,0.6075,480,364.3,115.7,1600,1389,1280,109,2024-01,2024-W05,Wednesday
2024-01-31,M03,S2,0.8028,0.961,0.9263,0.7146,480,385.3,94.7,1600,1537,1423,114,2024-01,2024-W05,Wednesday
2024-01-31,M03,S3,0.7428,0.9142,0.9528,0.6471,480,356.6,123.4,1600,1462,1393,69,2024-01,2024-W05,Wednesday
2024-01-31,M04,S1,0.898,0.9792,0.9884,0.8691,480,431.0,49.0,640,626,618,8,2024-01,2024-W05,Wednesday
2024-01-31,M04,S2,0.9259,0.99,0.9782,0.8966,480,444.4,35.6,640,633,619,14,2024-01,2024-W05,Wednesday
2024-01-31,M04,S3,0.5366,0.9607,0.9802,0.5053,480,257.6,222.4,640,614,601,13,2024-01,2024-W05,Wednesday
2024-01-31,M05,S1,0.739,0.8357,0.9683,0.598,480,354.7,125.3,1200,1002,970,32,2024-01,2024-W05,Wednesday
2024-01-31,M05,S2,0.754,0.8572,0.8783,0.5677,480,361.9,118.1,1200,1028,902,126,2024-01,2024-W05,Wednesday
2024-01-31,M05,S3,0.7665,0.8413,0.9694,0.6251,480,367.9,112.1,1200,1009,978,31,2024-01,2024-W05,Wednesday
2024-02-01,M01,S1,0.9458,0.8977,0.999,0.8482,480,454.0,26.0,960,861,860,1,2024-02,2024-W05,Thursday
2024-02-01,M01,S2,0.9443,0.9123,0.91,0.784,480,453.3,26.7,960,875,796,79,2024-02,2024-W05,Thursday
2024-02-01,M01,S3,0.99,0.8697,0.9271,0.7982,480,475.2,4.8,960,834,773,61,2024-02,2024-W05,Thursday
2024-02-01,M02,S1,0.9068,0.99,0.9788,0.8787,480,435.3,44.7,800,792,775,17,2024-02,2024-W05,Thursday
2024-02-01,M02,S2,0.8747,0.9186,0.9639,0.7745,480,419.9,60.1,800,734,707,27,2024-02,2024-W05,Thursday
2024-02-01,M02,S3,0.8884,0.901,0.9429,0.7548,480,426.4,53.6,800,720,678,42,2024-02,2024-W05,Thursday
2024-02-01,M03,S1,0.7596,0.791,0.8999,0.5407,480,364.6,115.4,1600,1265,1138,127,2024-02,2024-W05,Thursday
2024-02-01,M03,S2,0.6129,0.8382,0.8744,0.4492,480,294.2,185.8,1600,1341,1172,169,2024-02,2024-W05,Thursday
2024-02-01,M03,S3,0.6659,0.8582,0.9601,0.5487,480,319.6,160.4,1600,1373,1318,55,2024-02,2024-W05,Thursday
2024-02-01,M04,S1,0.9628,0.9276,0.9681,0.8646,480,462.1,17.9,640,593,574,19,2024-02,2024-W05,Thursday
2024-02-01,M04,S2,0.9635,0.9417,0.9773,0.8867,480,462.5,17.5,640,602,588,14,2024-02,2024-W05,Thursday
2024-02-01,M04,S3,0.9518,0.942,0.9813,0.8798,480,456.8,23.2,640,602,590,12,2024-02,2024-W05,Thursday
2024-02-01,M05,S1,0.7252,0.8764,0.9377,0.596,480,348.1,131.9,1200,1051,985,66,2024-02,2024-W05,Thursday
2024-02-01,M05,S2,0.7097,0.9264,0.9295,0.6111,480,340.6,139.4,1200,1111,1032,79,2024-02,2024-W05,Thursday
2024-02-01,M05,S3,0.8384,0.916,0.9627,0.7394,480,402.4,77.6,1200,1099,1058,41,2024-02,2024-W05,Thursday
2024-02-02,M01,S1,0.902,0.9085,0.9624,0.7887,480,432.9,47.1,960,872,839,33,2024-02,2024-W05,Friday
2024-02-02,M01,S2,0.5179,0.9277,0.9608,0.4616,480,248.6,231.4,960,890,855,35,2024-02,2024-W05,Friday
2024-02-02,M01,S3,0.8606,0.8992,0.9319,0.7212,480,413.1,66.9,960,863,804,59,2024-02,2024-W05,Friday
2024-02-02,M02,S1,0.9582,0.816,0.9206,0.7198,480,459.9,20.1,800,652,600,52,2024-02,2024-W05,Friday
2024-02-02,M02,S2,0.7854,0.9358,0.9317,0.6848,480,377.0,103.0,800,748,696,52,2024-02,2024-W05,Friday
2024-02-02,M02,S3,0.923,0.848,0.9478,0.7419,480,443.1,36.9,800,678,642,36,2024-02,2024-W05,Friday
2024-02-02,M03,S1,0.6905,0.99,0.8672,0.5929,480,331.5,148.5,1600,1584,1373,211,2024-02,2024-W05,Friday
2024-02-02,M03,S2,0.7936,0.8913,0.9249,0.6542,480,380.9,99.1,1600,1426,1318,108,2024-02,2024-W05,Friday
2024-02-02,M03,S3,0.749,0.8364,0.9116,0.5711,480,359.5,120.5,1600,1338,1219,119,2024-02,2024-W05,Friday
