arret_id,date,machine_id,shift_id,cause_id,duree_minutes,mois
AR00450,2024-01-17,M02,S1,CA07,17.5,2024-01
AR00451,2024-01-17,M02,S1,CA07,14.7,2024-01
AR00452,2024-01-17,M02,S2,CA06,73.1,2024-01
AR00453,2024-01-17,M02,S3,CA03,27.4,2024-01
AR00454,2024-01-17,M02,S3,CA02,50.7,2024-01
AR00455,2024-01-17,M03,S1,CA01,17.5,2024-01
AR00456,2024-01-17,M03,S1,CA05,11.5,2024-01
AR00457,2024-01-17,M03,S1,CA02,9.0,2024-01
AR00458,2024-01-17,M03,S1,CA04,57.3,2024-01
AR00459,2024-01-17,M03,S2,CA07,46.2,2024-01
AR00460,2024-01-17,M03,S2,CA08,37.9,2024-01
AR00461,2024-01-17,M03,S2,CA05,11.6,2024-01
AR00462,2024-01-17,M03,S3,CA08,27.5,2024-01
AR00463,2024-01-17,M03,S3,CA04,2.3,2024-01
AR00464,2024-01-17,M03,S3,CA04,17.4,2024-01
AR00465,2024-01-17,M04,S1,CA07,11.5,2024-01
AR00466,2024-01-17,M04,S1,CA07,4.4,2024-01
AR00467,2024-01-17,M04,S1,CA01,16.8,2024-01
AR00468,2024-01-17,M04,S1,CA07,3.6,2024-01
AR00469,2024-01-17,M04,S2,CA01,58.9,2024-01
AR00470,2024-01-17,M04,S3,CA01,14.7,2024-01
AR00471,2024-01-17,M04,S3,CA02,25.4,2024-01
AR00472,2024-01-17,M05,S1,CA02,73.2,2024-01
AR00473,2024-01-17,M05,S2,CA04,13.5,2024-01
AR00474,2024-01-17,M05,S2,CA05,73.1,2024-01
AR00475,2024-01-17,M05,S2,CA03,19.3,2024-01
AR00476,2024-01-17,M05,S2,CA03,28.3,2024-01
AR00477,2024-01-17,M05,S3,CA05,96.5,2024-01
AR00478,2024-01-17,M05,S3,CA03,7.9,2024-01
AR00479,2024-01-18,M01,S1,CA04,28.6,2024-01
AR00480,2024-01-18,M01,S1,CA07,31.4,2024-01
AR00481,2024-01-18,M01,S2,CA07,10.7,2024-01
AR00482,2024-01-18,M01,S2,CA01,29.8,2024-01
AR00483,2024-01-18,M01,S2,CA08,18.5,2024-01
AR00484,2024-01-18,M01,S3,CA01,15.9,2024-01
AR00485,2024-01-18,M01,S3,CA01,10.5,2024-01
AR00486,2024-01-18,M02,S2,CA01,83.1,2024-01
AR00487,2024-01-18,M02,S3,CA05,29.6,2024-01
AR00488,2024-01-18,M02,S3,CA08,5.2,2024-01
AR00489,2024-01-18,M02,S3,CA01,27.4,2024-01
AR00490,2024-01-18,M02,S3,CA01,39.3,2024-01
AR00491,2024-01-18,M03,S1,CA07,36.0,2024-01
AR00492,2024-01-18,M03,S1,CA07,26.1,2024-01
AR00493,2024-01-18,M03,S1,CA05,8.9,2024-01
AR00494,2024-01-18,M03,S1,CA08,68.3,2024-01
AR00495,2024-01-18,M03,S2,CA03,40.5,2024-01
AR00496,2024-01-18,M03,S2,CA03,86.4,2024-01
AR00497,2024-01-18,M03,S3,CA03,40.2,2024-01
AR00498,2024-01-18,M03,S3,CA02,12.4,2024-01
AR00499,2024-01-18,M03,S3,CA03,14.3,2024-01
AR00500,2024-01-18,M04,S1,CA04,39.2,2024-01
AR00501,2024-01-18,M04,S2,CA05,22.3,2024-01
AR00502,2024-01-18,M04,S2,CA02,23.1,2024-01
AR00503,2024-01-18,M04,S3,CA01,10.9,2024-01
AR00504,2024-01-18,M04,S3,CA01,3.4,2024-01
AR00505,2024-01-18,M04,S3,CA03,6.6,2024-01
AR00506,2024-01-18,M05,S1,CA01,14.6,2024-01
AR00507,2024-01-18,M05,S1,CA03,79.7,2024-01
AR00508,2024-01-18,M05,S1,CA05,34.9,2024-01
AR00509,2024-01-18,M05,S2,CA05,93.3,2024-01
AR00510,2024-01-18,M05,S2,CA03,38.5,2024-01
AR00511,2024-01-18,M05,S3,CA03,9.8,2024-01
AR00512,2024-01-18,M05,S3,CA01,3.0,2024-01
AR00513,2024-01-18,M05,S3,CA07,94.6,2024-01
AR00514,2024-01-19,M01,S1,CA02,61.9,2024-01
AR00515,2024-01-19,M01,S2,CA05,38.4,2024-01
AR00516,2024-01-19,M01,S3,CA04,8.1,2024-01
AR00517,2024-01-19,M01,S3,CA07,10.4,2024-01
AR00518,2024-01-19,M01,S3,CA04,26.9,2024-01
AR00519,2024-01-19,M02,S1,CA03,88.2,2024-01
AR00520,2024-01-19,M02,S2,CA04,8.1,2024-01
AR00521,2024-01-19,M02,S2,CA02,86.3,2024-01
AR00522,2024-01-19,M02,S2,CA03,10.8,2024-01
AR00523,2024-01-19,M02,S3,CA02,2.1,2024-01
AR00524,2024-01-19,M02,S3,CA01,59.2,2024-01
AR00525,2024-01-19,M03,S1,CA05,8.0,2024-01
AR00526,2024-01-19,M03,S1,CA04,63.0,2024-01
AR00527,2024-01-19,M03,S1,CA01,134.5,2024-01
AR00528,2024-01-19,M03,S2,CA04,64.9,2024-01
AR00529,2024-01-19,M03,S2,CA04,2.4,2024-01
AR00530,2024-01-19,M03,S2,CA05,6.0,2024-01
AR00531,2024-01-19,M03,S2,CA02,46.5,2024-01
AR00532,2024-01-19,M03,S3,CA02,117.2,2024-01
AR00533,2024-01-19,M04,S1,CA01,31.8,2024-01
AR00534,2024-01-19,M04,S2,CA07,29.6,2024-01
AR00535,2024-01-19,M04,S3,CA02,13.6,2024-01
AR00536,2024-01-19,M04,S3,CA04,3.8,2024-01
AR00537,2024-01-19,M04,S3,CA02,5.9,2024-01
AR00538,2024-01-19,M05,S1,CA01,80.9,2024-01
AR00539,2024-01-19,M05,S1,CA01,5.7,2024-01
AR00540,2024-01-19,M05,S1,CA01,9.3,2024-01
AR00541,2024-01-19,M05,S2,CA05,51.1,2024-01
AR00542,2024-01-19,M05,S2,CA03,67.7,2024-01
AR00543,2024-01-19,M05,S3,CA02,55.0,2024-01
AR00544,2024-01-19,M05,S3,CA05,29.7,2024-01
AR00545,2024-01-20,M01,S1,CA01,4.1,2024-01
AR00546,2024-01-20,M01,S1,CA03,30.4,2024-01
AR00547,2024-01-20,M01,S1,CA01,5.8,2024-01
AR00548,2024-01-20,M01,S2,CA08,13.0,2024-01
AR00549,2024-01-20,M02,S1,CA07,42.2,2024-01
AR00550,2024-01-20,M02,S1,CA06,82.6,2024-01
AR00551,2024-01-20,M02,S2,CA06,47.4,2024-01
AR00552,2024-01-20,M02,S2,CA02,8.0,2024-01
AR00553,2024-01-20,M02,S2,CA03,7.9,2024-01
AR00554,2024-01-20,M03,S1,CA02,55.7,2024-01
AR00555,2024-01-20,M03,S1,CA05,92.3,2024-01
AR00556,2024-01-20,M03,S2,CA01,90.2,2024-01
AR00557,2024-01-20,M03,S2,CA02,6.5,2024-01
AR00558,2024-01-20,M03,S2,CA06,58.6,2024-01
AR00559,2024-01-20,M04,S1,CA01,18.6,2024-01
AR00560,2024-01-20,M04,S2,CA03,2.8,2024-01
AR00561,2024-01-20,M04,S2,CA03,21.5,2024-01
AR00562,2024-01-20,M04,S2,CA08,2.3,2024-01
AR00563,2024-01-20,M05,S1,CA03,60.3,2024-01
AR00564,2024-01-20,M05,S1,CA05,15.7,2024-01
AR00565,2024-01-20,M05,S2,CA02,9.1,2024-01
AR00566,2024-01-20,M05,S2,CA04,7.0,2024-01
AR00567,2024-01-20,M05,S2,CA03,6.0,2024-01
AR00568,2024-01-22,M01,S1,CA07,8.1,2024-01
AR00569,2024-01-22,M01,S1,CA03,40.0,2024-01
AR00570,2024-01-22,M01,S1,CA05,21.3,2024-01
AR00571,2024-01-22,M01,S2,CA01,67.6,2024-01
AR00572,2024-01-22,M01,S3,CA08,13.6,2024-01
AR00573,2024-01-22,M01,S3,CA03,34.0,2024-01
AR00574,2024-01-22,M01,S3,CA07,18.4,2024-01
AR00575,2024-01-22,M02,S1,CA02,3.8,2024-01
AR00576,2024-01-22,M02,S1,CA02,48.1,2024-01
AR00577,2024-01-22,M02,S1,CA01,8.5,2024-01
AR00578,2024-01-22,M02,S2,CA03,9.1,2024-01
AR00579,2024-01-22,M02,S2,CA05,11.3,2024-01
AR00580,2024-01-22,M02,S2,CA02,28.7,2024-01
AR00581,2024-01-22,M02,S2,CA05,40.5,2024-01
AR00582,2024-01-22,M02,S3,CA03,75.1,2024-01
AR00583,2024-01-22,M03,S1,CA02,86.6,2024-01
AR00584,2024-01-22,M03,S2,CA05,197.5,2024-01
AR00585,2024-01-22,M03,S3,CA01,186.7,2024-01
AR00586,2024-01-22,M04,S1,CA03,29.4,2024-01
AR00587,2024-01-22,M04,S2,CA03,3.7,2024-01
AR00588,2024-01-22,M04,S2,CA05,2.6,2024-01
AR00589,2024-01-22,M04,S2,CA02,10.8,2024-01
AR00590,2024-01-22,M04,S3,CA01,32.9,2024-01
AR00591,2024-01-22,M05,S1,CA01,110.6,2024-01
AR00592,2024-01-22,M05,S2,CA08,8.5,2024-01
AR00593,2024-01-22,M05,S2,CA04,99.7,2024-01
AR00594,2024-01-22,M05,S3,CA01,109.5,2024-01
AR00595,2024-01-23,M01,S1,CA03,21.2,2024-01
AR00596,2024-01-23,M01,S1,CA06,35.6,2024-01
AR00597,2024-01-23,M01,S2,CA07,4.3,2024-01
AR00598,2024-01-23,M01,S2,CA05,43.3,2024-01
AR00599,2024-01-23,M01,S3,CA02,9.3,2024-01
AR00600,2024-01-23,M01,S3,CA05,31.7,2024-01
AR00601,2024-01-23,M01,S3,CA01,4.8,2024-01
AR00602,2024-01-23,M02,S1,CA07,5.9,2024-01
AR00603,2024-01-23,M02,S1,CA02,8.3,2024-01
AR00604,2024-01-23,M02,S1,CA03,21.1,2024-01
AR00605,2024-01-23,M02,S1,CA07,10.0,2024-01
AR00606,2024-01-23,M02,S3,CA02,6.1,2024-01
AR00607,2024-01-23,M02,S3,CA06,21.0,2024-01
AR00608,2024-01-23,M02,S3,CA02,5.1,2024-01
AR00609,2024-01-23,M03,S1,CA03,132.8,2024-01
AR00610,2024-01-23,M03,S2,CA08,43.0,2024-01
AR00611,2024-01-23,M03,S2,CA02,25.0,2024-01
AR00612,2024-01-23,M03,S2,CA06,86.4,2024-01
AR00613,2024-01-23,M03,S3,CA03,23.5,2024-01
AR00614,2024-01-23,M03,S3,CA03,92.7,2024-01
AR00615,2024-01-23,M04,S1,CA04,16.8,2024-01
AR00616,2024-01-23,M04,S1,CA01,30.7,2024-01
AR00617,2024-01-23,M04,S2,CA01,16.6,2024-01
AR00618,2024-01-23,M04,S2,CA04,5.5,2024-01
AR00619,2024-01-23,M04,S2,CA03,7.9,2024-01
AR00620,2024-01-23,M04,S2,CA04,3.9,2024-01
AR00621,2024-01-23,M04,S3,CA07,27.6,2024-01
AR00622,2024-01-23,M05,S1,CA01,67.4,2024-01
AR00623,2024-01-23,M05,S1,CA01,76.0,2024-01
AR00624,2024-01-23,M05,S1,CA04,64.3,2024-01
AR00625,2024-01-23,M05,S2,CA06,3.3,2024-01
AR00626,2024-01-23,M05,S2,CA01,42.0,2024-01
AR00627,2024-01-23,M05,S2,CA03,65.5,2024-01
AR00628,2024-01-23,M05,S3,CA08,113.8,2024-01
AR00629,2024-01-24,M01,S1,CA02,5.9,2024-01
AR00630,2024-01-24,M01,S1,CA05,12.2,2024-01
AR00631,2024-01-24,M01,S1,CA07,6.7,2024-01
AR00632,2024-01-24,M01,S1,CA04,40.8,2024-01
AR00633,2024-01-24,M01,S2,CA03,9.7,2024-01
AR00634,2024-01-24,M01,S2,CA03,19.9,2024-01
AR00635,2024-01-24,M01,S2,CA05,25.0,2024-01
AR00636,2024-01-24,M01,S2,CA06,10.8,2024-01
AR00637,2024-01-24,M01,S3,CA04,88.4,2024-01
AR00638,2024-01-24,M02,S1,CA03,283.6,2024-01
AR00639,2024-01-24,M02,S2,CA01,15.0,2024-01
AR00640,2024-01-24,M02,S2,CA04,3.2,2024-01
AR00641,2024-01-24,M02,S2,CA08,14.1,2024-01
AR00642,2024-01-24,M02,S2,CA02,37.3,2024-01
AR00643,2024-01-24,M02,S3,CA03,67.5,2024-01
AR00644,2024-01-24,M02,S3,CA04,7.7,2024-01
AR00645,2024-01-24,M02,S3,CA08,11.6,2024-01
AR00646,2024-01-24,M03,S1,CA03,146.0,2024-01
AR00647,2024-01-24,M03,S2,CA01,29.6,2024-01
AR00648,2024-01-24,M03,S2,CA03,81.3,2024-01
AR00649,2024-01-24,M03,S2,CA06,25.8,2024-01
AR00650,2024-01-24,M03,S3,CA01,34.3,2024-01
AR00651,2024-01-24,M03,S3,CA01,28.8,2024-01
AR00652,2024-01-24,M04,S1,CA05,15.3,2024-01
AR00653,2024-01-24,M04,S1,CA02,10.8,2024-01
AR00654,2024-01-24,M04,S1,CA03,12.7,2024-01
AR00655,2024-01-24,M04,S2,CA04,6.3,2024-01
AR00656,2024-01-24,M04,S3,CA03,6.6,2024-01
AR00657,2024-01-24,M04,S3,CA07,6.5,2024-01
AR00658,2024-01-24,M04,S3,CA03,11.2,2024-01
AR00659,2024-01-24,M05,S1,CA01,67.8,2024-01
AR00660,2024-01-24,M05,S1,CA01,12.8,2024-01
AR00661,2024-01-24,M05,S2,CA03,8.8,2024-01
AR00662,2024-01-24,M05,S2,CA01,46.6,2024-01
AR00663,2024-01-24,M05,S3,CA03,86.2,2024-01
AR00664,2024-01-24,M05,S3,CA08,3.3,2024-01
AR00665,2024-01-25,M01,S1,CA08,22.2,2024-01
AR00666,2024-01-25,M01,S1,CA01,11.8,2024-01
AR00667,2024-01-25,M01,S1,CA02,7.8,2024-01
AR00668,2024-01-25,M01,S2,CA06,15.3,2024-01
AR00669,2024-01-25,M01,S2,CA01,4.5,2024-01
AR00670,2024-01-25,M01,S3,CA02,84.5,2024-01
AR00671,2024-01-25,M02,S1,CA08,2.5,2024-01
AR00672,2024-01-25,M02,S1,CA07,2.4,2024-01
AR00673,2024-01-25,M02,S2,CA05,12.0,2024-01
AR00674,2024-01-25,M02,S2,CA02,60.2,2024-01
AR00675,2024-01-25,M02,S3,CA01,71.2,2024-01
AR00676,2024-01-25,M03,S1,CA03,13.6,2024-01
AR00677,2024-01-25,M03,S1,CA01,119.9,2024-01
AR00678,2024-01-25,M03,S2,CA02,158.6,2024-01
AR00679,2024-01-25,M03,S3,CA01,38.8,2024-01
AR00680,2024-01-25,M03,S3,CA04,23.8,2024-01
AR00681,2024-01-25,M04,S1,CA06,13.3,2024-01
AR00682,2024-01-25,M04,S1,CA01,11.0,2024-01
AR00683,2024-01-25,M04,S1,CA04,2.9,2024-01
AR00684,2024-01-25,M04,S2,CA06,40.6,2024-01
AR00685,2024-01-25,M04,S3,CA01,64.3,2024-01
AR00686,2024-01-25,M05,S1,CA01,121.2,2024-01
AR00687,2024-01-25,M05,S1,CA02,3.2,2024-01
AR00688,2024-01-25,M05,S2,CA06,45.4,2024-01
AR00689,2024-01-25,M05,S2,CA08,7.1,2024-01
AR00690,2024-01-25,M05,S2,CA05,58.8,2024-01
AR00691,2024-01-25,M05,S3,CA01,94.4,2024-01
AR00692,2024-01-25,M05,S3,CA05,101.4,2024-01
AR00693,2024-01-25,M05,S3,CA04,8.0,2024-01
AR00694,2024-01-26,M01,S1,CA07,14.9,2024-01
AR00695,2024-01-26,M01,S1,CA06,47.0,2024-01
AR00696,2024-01-26,M01,S1,CA06,15.3,2024-01
AR00697,2024-01-26,M01,S2,CA02,38.5,2024-01
AR00698,2024-01-26,M01,S2,CA01,14.2,2024-01
AR00699,2024-01-26,M01,S3,CA06,17.2,2024-01
AR00700,2024-01-26,M01,S3,CA01,25.9,2024-01
AR00701,2024-01-26,M02,S1,CA04,79.3,2024-01
AR00702,2024-01-26,M02,S1,CA03,3.0,2024-01
AR00703,2024-01-26,M02,S2,CA01,65.0,2024-01
AR00704,2024-01-26,M02,S3,CA06,19.8,2024-01
AR00705,2024-01-26,M02,S3,CA01,30.4,2024-01
AR00706,2024-01-26,M02,S3,CA03,4.4,2024-01
AR00707,2024-01-26,M02,S3,CA01,4.2,2024-01
AR00708,2024-01-26,M03,S1,CA07,46.8,2024-01
AR00709,2024-01-26,M03,S1,CA05,36.6,2024-01
AR00710,2024-01-26,M03,S2,CA03,32.4,2024-01
AR00711,2024-01-26,M03,S2,CA06,66.7,2024-01
AR00712,2024-01-26,M03,S2,CA06,44.2,2024-01
AR00713,2024-01-26,M03,S3,CA02,92.4,2024-01
AR00714,2024-01-26,M03,S3,CA04,83.4,2024-01
AR00715,2024-01-26,M04,S1,CA03,9.2,2024-01
AR00716,2024-01-26,M04,S1,CA08,5.5,2024-01
AR00717,2024-01-26,M04,S1,CA04,5.5,2024-01
AR00718,2024-01-26,M04,S2,CA04,59.6,2024-01
AR00719,2024-01-26,M04,S3,CA04,10.7,2024-01
AR00720,2024-01-26,M04,S3,CA01,27.5,2024-01
AR00721,2024-01-26,M04,S3,CA06,5.2,2024-01
AR00722,2024-01-26,M04,S3,CA02,11.8,2024-01
AR00723,2024-01-26,M05,S1,CA01,6.2,2024-01
AR00724,2024-01-26,M05,S1,CA02,46.5,2024-01
AR00725,2024-01-26,M05,S1,CA01,28.2,2024-01
AR00726,2024-01-26,M05,S2,CA04,94.9,2024-01
AR00727,2024-01-26,M05,S3,CA03,52.0,2024-01
AR00728,2024-01-26,M05,S3,CA04,17.5,2024-01
AR00729,2024-01-27,M01,S1,CA02,43.4,2024-01
AR00730,2024-01-27,M01,S1,CA01,3.0,2024-01
AR00731,2024-01-27,M01,S2,CA05,62.3,2024-01
AR00732,2024-01-27,M01,S2,CA08,191.7,2024-01
AR00733,2024-01-27,M02,S1,CA03,10.8,2024-01
AR00734,2024-01-27,M02,S1,CA01,7.4,2024-01
AR00735,2024-01-27,M02,S2,CA01,60.9,2024-01
AR00736,2024-01-27,M03,S1,CA02,2.9,2024-01
AR00737,2024-01-27,M03,S1,CA03,84.9,2024-01
AR00738,2024-01-27,M03,S1,CA02,23.3,2024-01
AR00739,2024-01-27,M03,S2,CA01,5.8,2024-01
AR00740,2024-01-27,M03,S2,CA05,35.4,2024-01
AR00741,2024-01-27,M03,S2,CA07,45.4,2024-01
AR00742,2024-01-27,M03,S2,CA01,10.3,2024-01
AR00743,2024-01-27,M04,S1,CA03,17.1,2024-01
AR00744,2024-01-27,M04,S2,CA01,29.3,2024-01
AR00745,2024-01-27,M05,S1,CA05,22.8,2024-01
AR00746,2024-01-27,M05,S1,CA04,21.8,2024-01
AR00747,2024-01-27,M05,S2,CA03,43.5,2024-01
AR00748,2024-01-27,M05,S2,CA05,64.1,2024-01
AR00749,2024-01-29,M01,S1,CA02,21.6,2024-01
AR00750,2024-01-29,M01,S1,CA01,2.1,2024-01
AR00751,2024-01-29,M01,S1,CA02,14.7,2024-01
AR00752,2024-01-29,M01,S3,CA05,21.1,2024-01
AR00753,2024-01-29,M01,S3,CA07,28.9,2024-01
AR00754,2024-01-29,M02,S1,CA07,4.8,2024-01
AR00755,2024-01-29,M02,S1,CA01,53.2,2024-01
AR00756,2024-01-29,M02,S1,CA04,17.8,2024-01
AR00757,2024-01-29,M02,S1,CA01,38.2,2024-01
AR00758,2024-01-29,M02,S2,CA01,26.4,2024-01
AR00759,2024-01-29,M02,S2,CA07,21.7,2024-01
AR00760,2024-01-29,M02,S2,CA03,2.3,2024-01
AR00761,2024-01-29,M02,S2,CA03,15.9,2024-01
AR00762,2024-01-29,M02,S3,CA03,25.5,2024-01
AR00763,2024-01-29,M03,S1,CA04,63.5,2024-01
AR00764,2024-01-29,M03,S1,CA08,40.1,2024-01
AR00765,2024-01-29,M03,S2,CA02,108.9,2024-01
AR00766,2024-01-29,M03,S2,CA01,24.2,2024-01
AR00767,2024-01-29,M03,S3,CA02,120.8,2024-01
AR00768,2024-01-29,M04,S1,CA07,54.4,2024-01
AR00769,2024-01-29,M04,S2,CA03,11.6,2024-01
AR00770,2024-01-29,M04,S2,CA06,23.9,2024-01
AR00771,2024-01-29,M04,S2,CA02,3.5,2024-01
AR00772,2024-01-29,M04,S3,CA04,9.5,2024-01
AR00773,2024-01-29,M04,S3,CA06,6.1,2024-01
AR00774,2024-01-29,M04,S3,CA04,12.4,2024-01
AR00775,2024-01-29,M05,S1,CA04,88.1,2024-01
AR00776,2024-01-29,M05,S1,CA04,6.8,2024-01
AR00777,2024-01-29,M05,S2,CA01,25.5,2024-01
AR00778,2024-01-29,M05,S2,CA07,79.3,2024-01
AR00779,2024-01-29,M05,S3,CA07,6.0,2024-01
AR00780,2024-01-29,M05,S3,CA02,40.0,2024-01
AR00781,2024-01-29,M05,S3,CA03,14.8,2024-01
AR00782,2024-01-30,M01,S1,CA02,44.4,2024-01
AR00783,2024-01-30,M01,S1,CA05,2.2,2024-01
AR00784,2024-01-30,M01,S1,CA05,3.2,2024-01
AR00785,2024-01-30,M01,S1,CA02,27.8,2024-01
AR00786,2024-01-30,M01,S2,CA03,112.1,2024-01
AR00787,2024-01-30,M01,S2,CA02,43.0,2024-01
AR00788,2024-01-30,M01,S2,CA07,19.1,2024-01
AR00789,2024-01-30,M01,S3,CA07,19.9,2024-01
AR00790,2024-01-30,M01,S3,CA07,19.4,2024-01
AR00791,2024-01-30,M02,S1,CA08,4.6,2024-01
AR00792,2024-01-30,M02,S1,CA01,3.3,2024-01
AR00793,2024-01-30,M02,S1,CA03,11.0,2024-01
AR00794,2024-01-30,M02,S1,CA06,27.1,2024-01
AR00795,2024-01-30,M02,S2,CA03,93.9,2024-01
AR00796,2024-01-30,M02,S3,CA03,3.1,2024-01
AR00797,2024-01-30,M02,S3,CA06,27.5,2024-01
AR00798,2024-01-30,M02,S3,CA06,20.4,2024-01
AR00799,2024-01-30,M02,S3,CA03,40.2,2024-01
AR00800,2024-01-30,M03,S1,CA01,12.6,2024-01
AR00801,2024-01-30,M03,S1,CA06,10.8,2024-01
AR00802,2024-01-30,M03,S2,CA08,16.2,2024-01
AR00803,2024-01-30,M03,S2,CA01,19.8,2024-01
AR00804,2024-01-30,M03,S2,CA02,13.6,2024-01
AR00805,2024-01-30,M03,S2,CA04,19.0,2024-01
AR00806,2024-01-30,M03,S3,CA01,121.6,2024-01
AR00807,2024-01-30,M04,S1,CA01,6.0,2024-01
AR00808,2024-01-30,M04,S1,CA03,9.8,2024-01
AR00809,2024-01-30,M04,S1,CA04,5.2,2024-01
AR00810,2024-01-30,M04,S2,CA08,32.7,2024-01
AR00811,2024-01-30,M04,S3,CA06,5.8,2024-01
AR00812,2024-01-30,M04,S3,CA07,3.9,2024-01
AR00813,2024-01-30,M04,S3,CA03,3.5,2024-01
AR00814,2024-01-30,M04,S3,CA06,5.1,2024-01
AR00815,2024-01-30,M05,S1,CA04,65.4,2024-01
AR00816,2024-01-30,M05,S1,CA05,110.5,2024-01
AR00817,2024-01-30,M05,S2,CA07,62.0,2024-01
AR00818,2024-01-30,M05,S3,CA03,124.2,2024-01
AR00819,2024-01-31,M01,S1,CA04,50.0,2024-01
AR00820,2024-01-31,M01,S1,CA02,3.5,2024-01
AR00821,2024-01-31,M01,S2,CA05,8.3,2024-01
AR00822,2024-01-31,M01,S2,CA04,24.1,2024-01
AR00823,2024-01-31,M01,S2,CA04,6.2,2024-01
AR00824,2024-01-31,M02,S1,CA06,27.0,2024-01
AR00825,2024-01-31,M02,S1,CA01,17.0,2024-01
AR00826,2024-01-31,M02,S2,CA05,4.0,2024-01
AR00827,2024-01-31,M02,S2,CA01,12.8,2024-01
AR00828,2024-01-31,M02,S2,CA08,41.1,2024-01
AR00829,2024-01-31,M02,S3,CA07,89.0,2024-01
AR00830,2024-01-31,M02,S3,CA01,12.0,2024-01
AR00831,2024-01-31,M02,S3,CA03,16.8,2024-01
AR00832,2024-01-31,M03,S1,CA03,115.7,2024-01
AR00833,2024-01-31,M03,S2,CA04,75.4,2024-01
AR00834,2024-01-31,M03,S2,CA05,19.3,2024-01
AR00835,2024-01-31,M03,S3,CA01,102.3,2024-01
AR00836,2024-01-31,M03,S3,CA02,21.1,2024-01
AR00837,2024-01-31,M04,S1,CA04,49.0,2024-01
AR00838,2024-01-31,M04,S2,CA06,35.1,2024-01
AR00839,2024-01-31,M04,S3,CA02,51.7,2024-01
AR00840,2024-01-31,M04,S3,CA07,170.7,2024-01
AR00841,2024-01-31,M05,S1,CA02,43.6,2024-01
AR00842,2024-01-31,M05,S1,CA01,62.5,2024-01
AR00843,2024-01-31,M05,S1,CA02,11.9,2024-01
AR00844,2024-01-31,M05,S1,CA03,7.2,2024-01
AR00845,2024-01-31,M05,S2,CA03,118.1,2024-01
AR00846,2024-01-31,M05,S3,CA03,46.1,2024-01
AR00847,2024-01-31,M05,S3,CA03,65.5,2024-01
AR00848,2024-02-01,M01,S1,CA01,26.0,2024-02
AR00849,2024-02-01,M01,S2,CA01,12.8,2024-02
AR00850,2024-02-01,M01,S2,CA03,7.9,2024-02
AR00851,2024-02-01,M01,S2,CA01,5.3,2024-02
AR00852,2024-02-01,M02,S1,CA01,44.7,2024-02
AR00853,2024-02-01,M02,S2,CA01,22.4,2024-02
AR00854,2024-02-01,M02,S2,CA01,27.9,2024-02
AR00855,2024-02-01,M02,S2,CA01,9.9,2024-02
AR00856,2024-02-01,M02,S3,CA03,41.9,2024-02
AR00857,2024-02-01,M02,S3,CA04,11.7,2024-02
AR00858,2024-02-01,M03,S1,CA03,11.6,2024-02
AR00859,2024-02-01,M03,S1,CA05,81.4,2024-02
AR00860,2024-02-01,M03,S1,CA08,22.4,2024-02
AR00861,2024-02-01,M03,S2,CA02,21.9,2024-02
AR00862,2024-02-01,M03,S2,CA03,56.7,2024-02
AR00863,2024-02-01,M03,S2,CA04,106.0,2024-02
AR00864,2024-02-01,M03,S3,CA01,49.6,2024-02
AR00865,2024-02-01,M03,S3,CA01,78.8,2024-02
AR00866,2024-02-01,M03,S3,CA06,32.0,2024-02
AR00867,2024-02-01,M04,S1,CA03,3.3,2024-02
AR00868,2024-02-01,M04,S1,CA02,8.0,2024-02
AR00869,2024-02-01,M04,S1,CA04,6.5,2024-02
AR00870,2024-02-01,M04,S2,CA03,14.8,2024-02
AR00871,2024-02-01,M04,S3,CA03,5.9,2024-02
AR00872,2024-02-01,M04,S3,CA04,2.2,2024-02
AR00873,2024-02-01,M04,S3,CA07,11.8,2024-02
AR00874,2024-02-01,M04,S3,CA02,3.2,2024-02
AR00875,2024-02-01,M05,S1,CA02,15.8,2024-02
AR00876,2024-02-01,M05,S1,CA03,107.2,2024-02
AR00877,2024-02-01,M05,S1,CA02,9.0,2024-02
AR00878,2024-02-01,M05,S2,CA01,139.4,2024-02
AR00879,2024-02-01,M05,S3,CA03,17.7,2024-02
AR00880,2024-02-01,M05,S3,CA01,52.6,2024-02
AR00881,2024-02-01,M05,S3,CA07,7.4,2024-02
AR00882,2024-02-02,M01,S1,CA01,8.6,2024-02
AR00883,2024-02-02,M01,S1,CA01,13.2,2024-02
AR00884,2024-02-02,M01,S1,CA05,25.3,2024-02
AR00885,2024-02-02,M01,S2,CA01,30.8,2024-02
AR00886,2024-02-02,M01,S2,CA01,200.6,2024-02
AR00887,2024-02-02,M01,S3,CA04,9.1,2024-02
AR00888,2024-02-02,M01,S3,CA03,38.5,2024-02
AR00889,2024-02-02,M01,S3,CA03,19.2,2024-02
AR00890,2024-02-02,M02,S1,CA04,18.3,2024-02
AR00891,2024-02-02,M02,S2,CA05,103.0,2024-02
AR00892,2024-02-02,M02,S3,CA01,4.2,2024-02
AR00893,2024-02-02,M02,S3,CA03,9.6,2024-02
AR00894,2024-02-02,M02,S3,CA08,23.0,2024-02
AR00895,2024-02-02,M03,S1,CA01,82.6,2024-02
AR00896,2024-02-02,M03,S1,CA01,62.8,2024-02
AR00897,2024-02-02,M03,S1,CA08,3.1,2024-02
AR00898,2024-02-02,M03,S2,CA08,52.8,2024-02
AR00899,2024-02-02,M03,S2,CA07,46.3,2024-02
